track_id,enter_ts,exit_ts,dwell_seconds,enter_iso,exit_iso
129,1780328234.327206,1780328239.166868,4.84,2026-06-01T15:37:14+00:00,2026-06-01T15:37:19+00:00
130,1780328234.3797078,1780328234.482204,0.1,2026-06-01T15:37:14+00:00,2026-06-01T15:37:14+00:00
134,1780328234.482204,1780328234.559468,0.08,2026-06-01T15:37:14+00:00,2026-06-01T15:37:14+00:00
135,1780328234.533849,1780328239.959771,5.43,2026-06-01T15:37:14+00:00,2026-06-01T15:37:19+00:00
136,1780328234.774938,1780328235.03426,0.26,2026-06-01T15:37:14+00:00,2026-06-01T15:37:15+00:00
138,1780328234.889591,1780328234.889591,0.0,2026-06-01T15:37:14+00:00,2026-06-01T15:37:14+00:00
139,1780328234.9225469,1780328240.1095622,5.19,2026-06-01T15:37:14+00:00,2026-06-01T15:37:20+00:00
141,1780328235.06119,1780328264.7746959,29.71,2026-06-01T15:37:15+00:00,2026-06-01T15:37:44+00:00
142,1780328235.087897,1780328239.2891939,4.2,2026-06-01T15:37:15+00:00,2026-06-01T15:37:19+00:00
101,1780328239.1392581,1780328239.194155,0.05,2026-06-01T15:37:19+00:00,2026-06-01T15:37:19+00:00
128,1780328239.1392581,1780328249.9358249,10.8,2026-06-01T15:37:19+00:00,2026-06-01T15:37:29+00:00
143,1780328239.166868,1780328239.194155,0.03,2026-06-01T15:37:19+00:00,2026-06-01T15:37:19+00:00
136,1780328239.166868,1780328239.224285,0.06,2026-06-01T15:37:19+00:00,2026-06-01T15:37:19+00:00
147,1780328239.256106,1780328240.0819688,0.83,2026-06-01T15:37:19+00:00,2026-06-01T15:37:20+00:00
149,1780328239.319743,1780328244.323835,5.0,2026-06-01T15:37:19+00:00,2026-06-01T15:37:24+00:00
150,1780328239.349806,1780328239.902124,0.55,2026-06-01T15:37:19+00:00,2026-06-01T15:37:19+00:00
152,1780328239.65463,1780328240.1371362,0.48,2026-06-01T15:37:19+00:00,2026-06-01T15:37:20+00:00
156,1780328240.1095622,1780328244.5282502,4.42,2026-06-01T15:37:20+00:00,2026-06-01T15:37:24+00:00
157,1780328240.165329,1780328244.4254122,4.26,2026-06-01T15:37:20+00:00,2026-06-01T15:37:24+00:00
158,1780328240.165329,1780328244.680182,4.51,2026-06-01T15:37:20+00:00,2026-06-01T15:37:24+00:00
159,1780328240.191745,1780328240.218441,0.03,2026-06-01T15:37:20+00:00,2026-06-01T15:37:20+00:00
159,1780328244.179161,1780328285.5504231,41.37,2026-06-01T15:37:24+00:00,2026-06-01T15:38:05+00:00
160,1780328244.235729,1780328244.399796,0.16,2026-06-01T15:37:24+00:00,2026-06-01T15:37:24+00:00
165,1780328244.300102,1780328249.877129,5.58,2026-06-01T15:37:24+00:00,2026-06-01T15:37:29+00:00
139,1780328244.300102,1780328249.667757,5.37,2026-06-01T15:37:24+00:00,2026-06-01T15:37:29+00:00
166,1780328244.4254122,1780328244.680182,0.25,2026-06-01T15:37:24+00:00,2026-06-01T15:37:24+00:00
170,1780328244.5282502,1780328260.4574342,15.93,2026-06-01T15:37:24+00:00,2026-06-01T15:37:40+00:00
171,1780328244.5523992,1780328245.2215612,0.67,2026-06-01T15:37:24+00:00,2026-06-01T15:37:25+00:00
173,1780328244.628233,1780328249.9358249,5.31,2026-06-01T15:37:24+00:00,2026-06-01T15:37:29+00:00
174,1780328244.705185,1780328244.819794,0.11,2026-06-01T15:37:24+00:00,2026-06-01T15:37:24+00:00
175,1780328244.790808,1780328244.819794,0.03,2026-06-01T15:37:24+00:00,2026-06-01T15:37:24+00:00
177,1780328245.007016,1780328254.3582048,9.35,2026-06-01T15:37:25+00:00,2026-06-01T15:37:34+00:00
178,1780328245.138548,1780328245.191898,0.05,2026-06-01T15:37:25+00:00,2026-06-01T15:37:25+00:00
178,1780328249.295306,1780328265.257681,15.96,2026-06-01T15:37:29+00:00,2026-06-01T15:37:45+00:00
180,1780328249.4525728,1780328249.516057,0.06,2026-06-01T15:37:29+00:00,2026-06-01T15:37:29+00:00
182,1780328249.545335,1780328270.423795,20.88,2026-06-01T15:37:29+00:00,2026-06-01T15:37:50+00:00
171,1780328249.57796,1780328249.757241,0.18,2026-06-01T15:37:29+00:00,2026-06-01T15:37:29+00:00
183,1780328249.667757,1780328250.252446,0.58,2026-06-01T15:37:29+00:00,2026-06-01T15:37:30+00:00
184,1780328249.787576,1780328249.877129,0.09,2026-06-01T15:37:29+00:00,2026-06-01T15:37:29+00:00
185,1780328249.819871,1780328275.38013,25.56,2026-06-01T15:37:29+00:00,2026-06-01T15:37:55+00:00
186,1780328249.877129,1780328250.362299,0.49,2026-06-01T15:37:29+00:00,2026-06-01T15:37:30+00:00
190,1780328254.3582048,1780328259.9443111,5.59,2026-06-01T15:37:34+00:00,2026-06-01T15:37:39+00:00
192,1780328254.475314,1780328254.56283,0.09,2026-06-01T15:37:34+00:00,2026-06-01T15:37:34+00:00
194,1780328254.56283,1780328259.4534452,4.89,2026-06-01T15:37:34+00:00,2026-06-01T15:37:39+00:00
195,1780328254.6232,1780328255.297224,0.67,2026-06-01T15:37:34+00:00,2026-06-01T15:37:35+00:00
196,1780328254.9048839,1780328274.578002,19.67,2026-06-01T15:37:34+00:00,2026-06-01T15:37:54+00:00
198,1780328255.3364081,1780328265.435633,10.1,2026-06-01T15:37:35+00:00,2026-06-01T15:37:45+00:00
200,1780328255.406097,1780328259.678736,4.27,2026-06-01T15:37:35+00:00,2026-06-01T15:37:39+00:00
201,1780328255.438596,1780328275.290533,19.85,2026-06-01T15:37:35+00:00,2026-06-01T15:37:55+00:00
192,1780328259.485827,1780328260.405896,0.92,2026-06-01T15:37:39+00:00,2026-06-01T15:37:40+00:00
204,1780328259.829698,1780328260.121561,0.29,2026-06-01T15:37:39+00:00,2026-06-01T15:37:40+00:00
205,1780328259.829698,1780328265.3780851,5.55,2026-06-01T15:37:39+00:00,2026-06-01T15:37:45+00:00
208,1780328260.031181,1780328260.3289511,0.3,2026-06-01T15:37:40+00:00,2026-06-01T15:37:40+00:00
210,1780328260.354306,1780328260.4574342,0.1,2026-06-01T15:37:40+00:00,2026-06-01T15:37:40+00:00
212,1780328260.483746,1780328264.7746959,4.29,2026-06-01T15:37:40+00:00,2026-06-01T15:37:44+00:00
210,1780328264.4467719,1780328264.6116202,0.16,2026-06-01T15:37:44+00:00,2026-06-01T15:37:44+00:00
192,1780328264.4762292,1780328270.180137,5.7,2026-06-01T15:37:44+00:00,2026-06-01T15:37:50+00:00
213,1780328264.5613692,1780328265.095541,0.53,2026-06-01T15:37:44+00:00,2026-06-01T15:37:45+00:00
214,1780328264.587604,1780328274.659841,10.07,2026-06-01T15:37:44+00:00,2026-06-01T15:37:54+00:00
170,1780328264.6116202,1780328264.63714,0.03,2026-06-01T15:37:44+00:00,2026-06-01T15:37:44+00:00
218,1780328264.857719,1780328270.3057358,5.45,2026-06-01T15:37:44+00:00,2026-06-01T15:37:50+00:00
220,1780328265.200935,1780328265.3780851,0.18,2026-06-01T15:37:45+00:00,2026-06-01T15:37:45+00:00
221,1780328269.5898151,1780328285.635971,16.05,2026-06-01T15:37:49+00:00,2026-06-01T15:38:05+00:00
124,1780328269.6199732,1780328275.43767,5.82,2026-06-01T15:37:49+00:00,2026-06-01T15:37:55+00:00
205,1780328269.679956,1780328275.6807349,6.0,2026-06-01T15:37:49+00:00,2026-06-01T15:37:55+00:00
224,1780328269.77718,1780328269.8387341,0.06,2026-06-01T15:37:49+00:00,2026-06-01T15:37:49+00:00
225,1780328269.806863,1780328270.241607,0.43,2026-06-01T15:37:49+00:00,2026-06-01T15:37:50+00:00
213,1780328269.806863,1780328269.9933481,0.19,2026-06-01T15:37:49+00:00,2026-06-01T15:37:49+00:00
178,1780328269.9933481,1780328270.453011,0.46,2026-06-01T15:37:49+00:00,2026-06-01T15:37:50+00:00
227,1780328270.055126,1780328270.2082748,0.15,2026-06-01T15:37:50+00:00,2026-06-01T15:37:50+00:00
230,1780328270.2082748,1780328270.453011,0.24,2026-06-01T15:37:50+00:00,2026-06-01T15:37:50+00:00
235,1780328270.649778,1780328280.173762,9.52,2026-06-01T15:37:50+00:00,2026-06-01T15:38:00+00:00
178,1780328274.6895208,1780328285.256742,10.57,2026-06-01T15:37:54+00:00,2026-06-01T15:38:05+00:00
238,1780328274.783369,1780328275.0043259,0.22,2026-06-01T15:37:54+00:00,2026-06-01T15:37:55+00:00
239,1780328274.783369,1780328274.8142982,0.03,2026-06-01T15:37:54+00:00,2026-06-01T15:37:54+00:00
240,1780328274.8142982,1780328275.226605,0.41,2026-06-01T15:37:54+00:00,2026-06-01T15:37:55+00:00
241,1780328275.135246,1780328279.9389849,4.8,2026-06-01T15:37:55+00:00,2026-06-01T15:37:59+00:00
242,1780328275.168417,1780328284.98316,9.81,2026-06-01T15:37:55+00:00,2026-06-01T15:38:04+00:00
244,1780328275.290533,1780328275.654047,0.36,2026-06-01T15:37:55+00:00,2026-06-01T15:37:55+00:00
243,1780328275.290533,1780328279.721916,4.43,2026-06-01T15:37:55+00:00,2026-06-01T15:37:59+00:00
245,1780328275.38013,1780328275.4972942,0.12,2026-06-01T15:37:55+00:00,2026-06-01T15:37:55+00:00
251,1780328275.6807349,1780328280.1171572,4.44,2026-06-01T15:37:55+00:00,2026-06-01T15:38:00+00:00
205,1780328279.665249,1780328279.998958,0.33,2026-06-01T15:37:59+00:00,2026-06-01T15:37:59+00:00
244,1780328279.665249,1780328285.677401,6.01,2026-06-01T15:37:59+00:00,2026-06-01T15:38:05+00:00
124,1780328279.665249,1780328290.074303,10.41,2026-06-01T15:37:59+00:00,2026-06-01T15:38:10+00:00
253,1780328279.693551,1780328280.3437572,0.65,2026-06-01T15:37:59+00:00,2026-06-01T15:38:00+00:00
245,1780328279.693551,1780328280.693125,1.0,2026-06-01T15:37:59+00:00,2026-06-01T15:38:00+00:00
255,1780328279.721916,1780328279.909528,0.19,2026-06-01T15:37:59+00:00,2026-06-01T15:37:59+00:00
256,1780328279.8153028,1780328279.8153028,0.0,2026-06-01T15:37:59+00:00,2026-06-01T15:37:59+00:00
257,1780328279.88064,1780328280.059047,0.18,2026-06-01T15:37:59+00:00,2026-06-01T15:38:00+00:00
258,1780328280.145847,1780328285.364995,5.22,2026-06-01T15:38:00+00:00,2026-06-01T15:38:05+00:00
260,1780328280.2988422,1780328285.32547,5.03,2026-06-01T15:38:00+00:00,2026-06-01T15:38:05+00:00
265,1780328280.454293,1780328280.454293,0.0,2026-06-01T15:38:00+00:00,2026-06-01T15:38:00+00:00
269,1780328280.662265,1780328280.662265,0.0,2026-06-01T15:38:00+00:00,2026-06-01T15:38:00+00:00
268,1780328280.662265,1780328285.762091,5.1,2026-06-01T15:38:00+00:00,2026-06-01T15:38:05+00:00
270,1780328280.693125,1780328285.041827,4.35,2026-06-01T15:38:00+00:00,2026-06-01T15:38:05+00:00
282,1780328285.479239,1780328285.5504231,0.07,2026-06-01T15:38:05+00:00,2026-06-01T15:38:05+00:00
291,1780328289.874132,1780328290.686974,0.81,2026-06-01T15:38:09+00:00,2026-06-01T15:38:10+00:00
244,1780328289.9088662,1780328289.9426718,0.03,2026-06-01T15:38:09+00:00,2026-06-01T15:38:09+00:00
293,1780328290.1373088,1780328290.2686121,0.13,2026-06-01T15:38:10+00:00,2026-06-01T15:38:10+00:00
294,1780328290.1373088,1780328290.175609,0.04,2026-06-01T15:38:10+00:00,2026-06-01T15:38:10+00:00
296,1780328290.2686121,1780328290.2686121,0.0,2026-06-01T15:38:10+00:00,2026-06-01T15:38:10+00:00
260,1780328290.2994208,1780328290.518741,0.22,2026-06-01T15:38:10+00:00,2026-06-01T15:38:10+00:00
3,1780328301.6643388,1780328302.770189,1.11,2026-06-01T15:38:21+00:00,2026-06-01T15:38:22+00:00
5,1780328301.6643388,1780328301.9278111,0.26,2026-06-01T15:38:21+00:00,2026-06-01T15:38:21+00:00
9,1780328301.6643388,1780328301.823096,0.16,2026-06-01T15:38:21+00:00,2026-06-01T15:38:21+00:00
10,1780328301.6643388,1780328302.9818308,1.32,2026-06-01T15:38:21+00:00,2026-06-01T15:38:22+00:00
1,1780328301.6643388,1780328307.4463081,5.78,2026-06-01T15:38:21+00:00,2026-06-01T15:38:27+00:00
6,1780328301.6643388,1780328307.7084749,6.04,2026-06-01T15:38:21+00:00,2026-06-01T15:38:27+00:00
8,1780328301.6643388,1780328304.7367098,3.07,2026-06-01T15:38:21+00:00,2026-06-01T15:38:24+00:00
2,1780328301.6643388,1780328323.3401809,21.68,2026-06-01T15:38:21+00:00,2026-06-01T15:38:43+00:00
4,1780328301.6643388,1780328323.466408,21.8,2026-06-01T15:38:21+00:00,2026-06-01T15:38:43+00:00
7,1780328301.6643388,1780328322.633096,20.97,2026-06-01T15:38:21+00:00,2026-06-01T15:38:42+00:00
11,1780328302.042109,1780328302.216463,0.17,2026-06-01T15:38:22+00:00,2026-06-01T15:38:22+00:00
12,1780328302.042109,1780328302.042109,0.0,2026-06-01T15:38:22+00:00,2026-06-01T15:38:22+00:00
13,1780328302.1441972,1780328302.216463,0.07,2026-06-01T15:38:22+00:00,2026-06-01T15:38:22+00:00
18,1780328302.420243,1780328303.364303,0.94,2026-06-01T15:38:22+00:00,2026-06-01T15:38:23+00:00
20,1780328302.569149,1780328317.703157,15.13,2026-06-01T15:38:22+00:00,2026-06-01T15:38:37+00:00
23,1780328302.924984,1780328312.1981308,9.27,2026-06-01T15:38:22+00:00,2026-06-01T15:38:32+00:00
25,1780328303.10372,1780328303.483853,0.38,2026-06-01T15:38:23+00:00,2026-06-01T15:38:23+00:00
26,1780328303.10372,1780328303.133738,0.03,2026-06-01T15:38:23+00:00,2026-06-01T15:38:23+00:00
32,1780328303.391846,1780328303.420832,0.03,2026-06-01T15:38:23+00:00,2026-06-01T15:38:23+00:00
33,1780328303.420832,1780328303.4524648,0.03,2026-06-01T15:38:23+00:00,2026-06-01T15:38:23+00:00
34,1780328303.483853,1780328303.5231519,0.04,2026-06-01T15:38:23+00:00,2026-06-01T15:38:23+00:00
35,1780328303.841918,1780328304.075273,0.23,2026-06-01T15:38:23+00:00,2026-06-01T15:38:24+00:00
36,1780328303.918872,1780328307.7084749,3.79,2026-06-01T15:38:23+00:00,2026-06-01T15:38:27+00:00
38,1780328303.9990919,1780328304.032151,0.03,2026-06-01T15:38:23+00:00,2026-06-01T15:38:24+00:00
41,1780328304.393793,1780328304.6403341,0.25,2026-06-01T15:38:24+00:00,2026-06-01T15:38:24+00:00
42,1780328304.522458,1780328307.7084749,3.19,2026-06-01T15:38:24+00:00,2026-06-01T15:38:27+00:00
44,1780328304.568785,1780328312.1981308,7.63,2026-06-01T15:38:24+00:00,2026-06-01T15:38:32+00:00
46,1780328304.6403341,1780328307.661129,3.02,2026-06-01T15:38:24+00:00,2026-06-01T15:38:27+00:00
48,1780328304.760776,1780328318.3126478,13.55,2026-06-01T15:38:24+00:00,2026-06-01T15:38:38+00:00
50,1780328306.816072,1780328318.286887,11.47,2026-06-01T15:38:26+00:00,2026-06-01T15:38:38+00:00
54,1780328307.5439339,1780328332.619746,25.08,2026-06-01T15:38:27+00:00,2026-06-01T15:38:52+00:00
55,1780328307.661129,1780328322.857208,15.2,2026-06-01T15:38:27+00:00,2026-06-01T15:38:42+00:00
56,1780328312.1031911,1780328312.1031911,0.0,2026-06-01T15:38:32+00:00,2026-06-01T15:38:32+00:00
57,1780328312.1031911,1780328312.350875,0.25,2026-06-01T15:38:32+00:00,2026-06-01T15:38:32+00:00
36,1780328312.147039,1780328343.053653,30.91,2026-06-01T15:38:32+00:00,2026-06-01T15:39:03+00:00
58,1780328312.1981308,1780328312.612179,0.41,2026-06-01T15:38:32+00:00,2026-06-01T15:38:32+00:00
42,1780328312.1981308,1780328312.972553,0.77,2026-06-01T15:38:32+00:00,2026-06-01T15:38:32+00:00
6,1780328312.325556,1780328328.1083672,15.78,2026-06-01T15:38:32+00:00,2026-06-01T15:38:48+00:00
60,1780328312.4554381,1780328312.4554381,0.0,2026-06-01T15:38:32+00:00,2026-06-01T15:38:32+00:00
62,1780328312.972553,1780328327.838517,14.87,2026-06-01T15:38:32+00:00,2026-06-01T15:38:47+00:00
65,1780328313.079548,1780328313.178553,0.1,2026-06-01T15:38:33+00:00,2026-06-01T15:38:33+00:00
42,1780328317.324149,1780328322.504832,5.18,2026-06-01T15:38:37+00:00,2026-06-01T15:38:42+00:00
70,1780328317.3504908,1780328317.427424,0.08,2026-06-01T15:38:37+00:00,2026-06-01T15:38:37+00:00
71,1780328317.9343948,1780328322.715559,4.78,2026-06-01T15:38:37+00:00,2026-06-01T15:38:42+00:00
72,1780328318.068651,1780328318.3634481,0.29,2026-06-01T15:38:38+00:00,2026-06-01T15:38:38+00:00
76,1780328318.3126478,1780328353.4096441,35.1,2026-06-01T15:38:38+00:00,2026-06-01T15:39:13+00:00
78,1780328322.504832,1780328332.19366,9.69,2026-06-01T15:38:42+00:00,2026-06-01T15:38:52+00:00
48,1780328322.6843698,1780328328.1341949,5.45,2026-06-01T15:38:42+00:00,2026-06-01T15:38:48+00:00
82,1780328322.715559,1780328363.06429,40.35,2026-06-01T15:38:42+00:00,2026-06-01T15:39:23+00:00
83,1780328322.883976,1780328323.2902699,0.41,2026-06-01T15:38:42+00:00,2026-06-01T15:38:43+00:00
84,1780328323.075423,1780328338.26647,15.19,2026-06-01T15:38:43+00:00,2026-06-01T15:38:58+00:00
85,1780328323.314368,1780328337.292166,13.98,2026-06-01T15:38:43+00:00,2026-06-01T15:38:57+00:00
87,1780328323.523686,1780328328.1593611,4.64,2026-06-01T15:38:43+00:00,2026-06-01T15:38:48+00:00
4,1780328327.084754,1780328337.5523279,10.47,2026-06-01T15:38:47+00:00,2026-06-01T15:38:57+00:00
2,1780328327.137147,1780328337.940316,10.8,2026-06-01T15:38:47+00:00,2026-06-01T15:38:57+00:00
89,1780328327.457474,1780328328.056675,0.6,2026-06-01T15:38:47+00:00,2026-06-01T15:38:48+00:00
87,1780328332.19366,1780328332.99024,0.8,2026-06-01T15:38:52+00:00,2026-06-01T15:38:52+00:00
89,1780328332.2198699,1780328332.323093,0.1,2026-06-01T15:38:52+00:00,2026-06-01T15:38:52+00:00
92,1780328332.403351,1780328337.709443,5.31,2026-06-01T15:38:52+00:00,2026-06-01T15:38:57+00:00
95,1780328332.908781,1780328343.3013508,10.39,2026-06-01T15:38:52+00:00,2026-06-01T15:39:03+00:00
54,1780328337.2667038,1780328342.450699,5.18,2026-06-01T15:38:57+00:00,2026-06-01T15:39:02+00:00
100,1780328337.316729,1780328358.147776,20.83,2026-06-01T15:38:57+00:00,2026-06-01T15:39:18+00:00
102,1780328337.493247,1780328337.493247,0.0,2026-06-01T15:38:57+00:00,2026-06-01T15:38:57+00:00
103,1780328337.709443,1780328348.269106,10.56,2026-06-01T15:38:57+00:00,2026-06-01T15:39:08+00:00
104,1780328337.762012,1780328338.3427489,0.58,2026-06-01T15:38:57+00:00,2026-06-01T15:38:58+00:00
105,1780328337.940316,1780328337.940316,0.0,2026-06-01T15:38:57+00:00,2026-06-01T15:38:57+00:00
106,1780328337.966005,1780328338.291637,0.33,2026-06-01T15:38:57+00:00,2026-06-01T15:38:58+00:00
107,1780328338.0661278,1780328338.3427489,0.28,2026-06-01T15:38:58+00:00,2026-06-01T15:38:58+00:00
110,1780328338.3676941,1780328348.042988,9.68,2026-06-01T15:38:58+00:00,2026-06-01T15:39:08+00:00
104,1780328342.2862499,1780328343.2512379,0.96,2026-06-01T15:39:02+00:00,2026-06-01T15:39:03+00:00
107,1780328342.338243,1780328358.034537,15.7,2026-06-01T15:39:02+00:00,2026-06-01T15:39:18+00:00
84,1780328342.390987,1780328347.5800571,5.19,2026-06-01T15:39:02+00:00,2026-06-01T15:39:07+00:00
114,1780328342.567321,1780328363.5972831,21.03,2026-06-01T15:39:02+00:00,2026-06-01T15:39:23+00:00
116,1780328342.594815,1780328342.594815,0.0,2026-06-01T15:39:02+00:00,2026-06-01T15:39:02+00:00
117,1780328342.594815,1780328358.061409,15.47,2026-06-01T15:39:02+00:00,2026-06-01T15:39:18+00:00
119,1780328342.647597,1780328352.6037602,9.96,2026-06-01T15:39:02+00:00,2026-06-01T15:39:12+00:00
106,1780328342.6756191,1780328363.2156029,20.54,2026-06-01T15:39:02+00:00,2026-06-01T15:39:23+00:00
120,1780328342.758652,1780328352.797457,10.04,2026-06-01T15:39:02+00:00,2026-06-01T15:39:12+00:00
122,1780328342.893184,1780328347.8747652,4.98,2026-06-01T15:39:02+00:00,2026-06-01T15:39:07+00:00
104,1780328347.492661,1780328347.899775,0.41,2026-06-01T15:39:07+00:00,2026-06-01T15:39:07+00:00
125,1780328347.7967181,1780328348.14607,0.35,2026-06-01T15:39:07+00:00,2026-06-01T15:39:08+00:00
127,1780328348.269106,1780328348.269106,0.0,2026-06-01T15:39:08+00:00,2026-06-01T15:39:08+00:00
128,1780328348.269106,1780328348.269106,0.0,2026-06-01T15:39:08+00:00,2026-06-01T15:39:08+00:00
129,1780328348.373419,1780328348.486499,0.11,2026-06-01T15:39:08+00:00,2026-06-01T15:39:08+00:00
130,1780328348.424841,1780328348.424841,0.0,2026-06-01T15:39:08+00:00,2026-06-01T15:39:08+00:00
130,1780328352.4612942,1780328352.4612942,0.0,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
127,1780328352.4911842,1780328352.4911842,0.0,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
129,1780328352.7165508,1780328352.7165508,0.0,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
133,1780328352.745226,1780328352.824301,0.08,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
103,1780328352.771956,1780328352.824301,0.05,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
134,1780328352.797457,1780328352.797457,0.0,2026-06-01T15:39:12+00:00,2026-06-01T15:39:12+00:00
135,1780328352.797457,1780328353.211321,0.41,2026-06-01T15:39:12+00:00,2026-06-01T15:39:13+00:00
136,1780328352.850744,1780328353.289619,0.44,2026-06-01T15:39:12+00:00,2026-06-01T15:39:13+00:00
138,1780328353.325548,1780328367.8902102,14.56,2026-06-01T15:39:13+00:00,2026-06-01T15:39:27+00:00
139,1780328353.383651,1780328353.4096441,0.03,2026-06-01T15:39:13+00:00,2026-06-01T15:39:13+00:00
141,1780328357.465491,1780328357.465491,0.0,2026-06-01T15:39:17+00:00,2026-06-01T15:39:17+00:00
142,1780328357.5475352,1780328362.9450681,5.4,2026-06-01T15:39:17+00:00,2026-06-01T15:39:22+00:00
144,1780328357.576859,1780328358.3326342,0.76,2026-06-01T15:39:17+00:00,2026-06-01T15:39:18+00:00
120,1780328357.576859,1780328367.718084,10.14,2026-06-01T15:39:17+00:00,2026-06-01T15:39:27+00:00
135,1780328357.604764,1780328358.280212,0.68,2026-06-01T15:39:17+00:00,2026-06-01T15:39:18+00:00
147,1780328357.9209611,1780328357.9209611,0.0,2026-06-01T15:39:17+00:00,2026-06-01T15:39:17+00:00
148,1780328357.95,1780328358.3589718,0.41,2026-06-01T15:39:17+00:00,2026-06-01T15:39:18+00:00
149,1780328357.95,1780328358.119366,0.17,2026-06-01T15:39:17+00:00,2026-06-01T15:39:18+00:00
150,1780328357.97915,1780328368.727392,10.75,2026-06-01T15:39:17+00:00,2026-06-01T15:39:28+00:00
76,1780328358.009563,1780328358.009563,0.0,2026-06-01T15:39:18+00:00,2026-06-01T15:39:18+00:00
152,1780328358.199866,1780328367.658387,9.46,2026-06-01T15:39:18+00:00,2026-06-01T15:39:27+00:00
153,1780328358.25404,1780328358.578624,0.32,2026-06-01T15:39:18+00:00,2026-06-01T15:39:18+00:00
155,1780328358.3326342,1780328373.150794,14.82,2026-06-01T15:39:18+00:00,2026-06-01T15:39:33+00:00
159,1780328362.501912,1780328362.501912,0.0,2026-06-01T15:39:22+00:00,2026-06-01T15:39:22+00:00
158,1780328362.501912,1780328388.172576,25.67,2026-06-01T15:39:22+00:00,2026-06-01T15:39:48+00:00
135,1780328362.598908,1780328398.213154,35.61,2026-06-01T15:39:22+00:00,2026-06-01T15:39:58+00:00
162,1780328362.704027,1780328363.511459,0.81,2026-06-01T15:39:22+00:00,2026-06-01T15:39:23+00:00
165,1780328363.035008,1780328368.655499,5.62,2026-06-01T15:39:23+00:00,2026-06-01T15:39:28+00:00
166,1780328363.092483,1780328363.5972831,0.5,2026-06-01T15:39:23+00:00,2026-06-01T15:39:23+00:00
168,1780328363.150377,1780328363.150377,0.0,2026-06-01T15:39:23+00:00,2026-06-01T15:39:23+00:00
169,1780328363.177579,1780328373.124289,9.95,2026-06-01T15:39:23+00:00,2026-06-01T15:39:33+00:00
170,1780328363.2433548,1780328363.479928,0.24,2026-06-01T15:39:23+00:00,2026-06-01T15:39:23+00:00
171,1780328363.2703009,1780328363.624774,0.35,2026-06-01T15:39:23+00:00,2026-06-01T15:39:23+00:00
172,1780328363.326654,1780328377.9567392,14.63,2026-06-01T15:39:23+00:00,2026-06-01T15:39:37+00:00
174,1780328363.511459,1780328363.511459,0.0,2026-06-01T15:39:23+00:00,2026-06-01T15:39:23+00:00
175,1780328363.541426,1780328373.404227,9.86,2026-06-01T15:39:23+00:00,2026-06-01T15:39:33+00:00
177,1780328367.687126,1780328368.7527602,1.07,2026-06-01T15:39:27+00:00,2026-06-01T15:39:28+00:00
178,1780328367.687126,1780328367.861374,0.17,2026-06-01T15:39:27+00:00,2026-06-01T15:39:27+00:00
180,1780328367.774574,1780328373.79501,6.02,2026-06-01T15:39:27+00:00,2026-06-01T15:39:33+00:00
170,1780328367.984052,1780328367.984052,0.0,2026-06-01T15:39:27+00:00,2026-06-01T15:39:27+00:00
182,1780328368.048495,1780328373.558008,5.51,2026-06-01T15:39:28+00:00,2026-06-01T15:39:33+00:00
183,1780328368.136574,1780328368.1611788,0.02,2026-06-01T15:39:28+00:00,2026-06-01T15:39:28+00:00
186,1780328368.3789399,1780328383.957875,15.58,2026-06-01T15:39:28+00:00,2026-06-01T15:39:43+00:00
192,1780328368.581236,1780328368.655499,0.07,2026-06-01T15:39:28+00:00,2026-06-01T15:39:28+00:00
194,1780328368.678425,1780328368.678425,0.0,2026-06-01T15:39:28+00:00,2026-06-01T15:39:28+00:00
196,1780328368.702386,1780328368.702386,0.0,2026-06-01T15:39:28+00:00,2026-06-01T15:39:28+00:00
198,1780328368.7527602,1780328373.746309,4.99,2026-06-01T15:39:28+00:00,2026-06-01T15:39:33+00:00
199,1780328368.7820082,1780328372.686643,3.9,2026-06-01T15:39:28+00:00,2026-06-01T15:39:32+00:00
201,1780328372.757526,1780328373.073131,0.32,2026-06-01T15:39:32+00:00,2026-06-01T15:39:33+00:00
177,1780328372.757526,1780328377.7195609,4.96,2026-06-01T15:39:32+00:00,2026-06-01T15:39:37+00:00
200,1780328372.757526,1780328388.794492,16.04,2026-06-01T15:39:32+00:00,2026-06-01T15:39:48+00:00
192,1780328372.785228,1780328373.79501,1.01,2026-06-01T15:39:32+00:00,2026-06-01T15:39:33+00:00
204,1780328372.894644,1780328388.871555,15.98,2026-06-01T15:39:32+00:00,2026-06-01T15:39:48+00:00
209,1780328372.981604,1780328373.124289,0.14,2026-06-01T15:39:32+00:00,2026-06-01T15:39:33+00:00
215,1780328373.17664,1780328373.461577,0.28,2026-06-01T15:39:33+00:00,2026-06-01T15:39:33+00:00
219,1780328373.491154,1780328373.79501,0.3,2026-06-01T15:39:33+00:00,2026-06-01T15:39:33+00:00
221,1780328373.558008,1780328373.694879,0.14,2026-06-01T15:39:33+00:00,2026-06-01T15:39:33+00:00
222,1780328373.558008,1780328373.694879,0.14,2026-06-01T15:39:33+00:00,2026-06-01T15:39:33+00:00
